Player,Pos,Min,Gls,Ast,Sh,SoT,CrdY,CrdR,TklW,Int,Fls,Fld,Team,Match_ID,Date,Season
16 Players,,990,3,1,33,14,0,0,9,4,9,8,Bayern Munich,797e3d3e,November-22-2024,2024-2025
Phillip Tietz,FW,68,0,0,0,0,0,0,0,0,0,0,Augsburg,797e3d3e,November-22-2024,2024-2025
Samuel Essende,FW,22,0,0,0,0,0,0,0,0,0,0,Augsburg,797e3d3e,November-22-2024,2024-2025
Alexis Claude-Maurice,FW,77,0,0,1,1,0,0,2,2,0,3,Augsburg,797e3d3e,November-22-2024,2024-2025
Ruben Vargas,"FW,MF",13,0,0,0,0,0,0,0,1,0,0,Augsburg,797e3d3e,November-22-2024,2024-2025
Dimitris Giannoulis,LM,37,0,0,0,0,0,0,0,1,1,0,Augsburg,797e3d3e,November-22-2024,2024-2025
Mads Pedersen,"DF,MF",53,0,0,0,0,0,0,1,1,2,0,Augsburg,797e3d3e,November-22-2024,2024-2025
Arne Maier,CM,68,0,0,0,0,0,0,0,0,0,0,Augsburg,797e3d3e,November-22-2024,2024-2025
Mert Kömür,MF,22,0,0,0,0,0,0,0,0,0,0,Augsburg,797e3d3e,November-22-2024,2024-2025
Frank Onyeka,CM,90,0,0,0,0,0,0,1,4,3,2,Augsburg,797e3d3e,November-22-2024,2024-2025
Elvis Rexhbeçaj,CM,90,0,0,0,0,0,0,1,2,0,3,Augsburg,797e3d3e,November-22-2024,2024-2025
Marius Wolf,RM,77,0,0,0,0,0,0,0,0,0,1,Augsburg,797e3d3e,November-22-2024,2024-2025
Henri Koudossou,DF,13,0,0,0,0,0,0,0,0,0,0,Augsburg,797e3d3e,November-22-2024,2024-2025
Keven Schlotterbeck,CB,89,0,0,0,0,2,1,0,1,3,0,Augsburg,797e3d3e,November-22-2024,2024-2025
Jeffrey Gouweleeuw,CB,90,0,0,0,0,0,0,1,0,0,0,Augsburg,797e3d3e,November-22-2024,2024-2025
Chrislain Matsima,CB,90,0,0,1,0,0,0,1,1,0,0,Augsburg,797e3d3e,November-22-2024,2024-2025
Nediljko Labrović,GK,90,0,0,0,0,0,0,0,0,0,0,Augsburg,797e3d3e,November-22-2024,2024-2025
16 Players,,989,0,0,2,1,2,1,7,13,9,9,Augsburg,797e3d3e,November-22-2024,2024-2025
Adam Hložek,FW,70,1,0,2,1,0,0,0,0,1,3,Hoffenheim,c27495e8,April-26-2025,2024-2025
Haris Tabakovic,FW,20,0,0,1,0,0,0,0,0,0,0,Hoffenheim,c27495e8,April-26-2025,2024-2025
Andrej Kramarić,AM,90,0,0,1,0,0,0,0,1,1,1,Hoffenheim,c27495e8,April-26-2025,2024-2025
Bazoumana Touré,AM,90,0,0,3,1,0,0,2,0,1,1,Hoffenheim,c27495e8,April-26-2025,2024-2025
Marius Bülter,DM,70,0,0,0,0,0,0,0,1,0,0,Hoffenheim,c27495e8,April-26-2025,2024-2025
David Jurásek,"DF,MF",20,0,1,0,0,0,0,0,1,0,0,Hoffenheim,c27495e8,April-26-2025,2024-2025
Anton Stach,DM,90,0,1,1,0,1,0,1,3,1,0,Hoffenheim,c27495e8,April-26-2025,2024-2025
Dennis Geiger,DM,76,0,0,1,0,0,0,0,0,4,2,Hoffenheim,c27495e8,April-26-2025,2024-2025
Umut Tohumcu,MF,14,0,0,0,0,1,0,0,0,1,2,Hoffenheim,c27495e8,April-26-2025,2024-2025
Pavel Kadeřábek,DM,90,1,0,2,1,1,0,1,1,1,0,Hoffenheim,c27495e8,April-26-2025,2024-2025
Kevin Akpoguma,CB,29,0,0,0,0,0,0,1,1,0,0,Hoffenheim,c27495e8,April-26-2025,2024-2025
Stanley N'Soki,DF,61,0,0,0,0,1,0,3,3,1,0,Hoffenheim,c27495e8,April-26-2025,2024-2025
Leo Skiri Østigård,CB,90,0,0,0,0,0,0,0,1,3,0,Hoffenheim,c27495e8,April-26-2025,2024-2025
Arthur Chaves,CB,90,0,0,0,0,1,0,4,1,3,0,Hoffenheim,c27495e8,April-26-2025,2024-2025
Oliver Baumann,GK,90,0,0,0,0,0,0,1,0,0,0,Hoffenheim,c27495e8,April-26-2025,2024-2025
15 Players,,990,2,2,11,3,5,0,13,13,17,9,Hoffenheim,c27495e8,April-26-2025,2024-2025
Serhou Guirassy,FW,90,1,1,4,2,0,0,0,0,0,2,Dortmund,c27495e8,April-26-2025,2024-2025
Jamie Gittens,AM,67,0,0,2,1,0,0,1,2,1,5,Dortmund,c27495e8,April-26-2025,2024-2025
Karim Adeyemi,"FW,MF",23,0,0,1,1,0,0,0,0,0,1,Dortmund,c27495e8,April-26-2025,2024-2025
Julian Brandt,AM,80,1,0,2,2,0,0,0,0,0,0,Dortmund,c27495e8,April-26-2025,2024-2025
Carney Chukwuemeka,MF,10,0,0,0,0,0,0,0,0,0,0,Dortmund,c27495e8,April-26-2025,2024-2025
